Y2018,Y2013,Y2008,Y2003,Y1998,Y1993,Frequency
Atypical,Antiheroic,Isometric,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,Isometric,Thrilling,Thrilling,0,0
Tactical,Typical,Isometric,Thrilling,Thrilling,0,0
Typical,Typical,Isometric,Thrilling,Thrilling,0,0
Atypical,Typical,Isometric,Thrilling,Thrilling,0,0
Thrilling,Typical,Isometric,Thrilling,Thrilling,0,0
Tactical,0,Isometric,Thrilling,Thrilling,0,0
Typical,0,Isometric,Thrilling,Thrilling,0,0
Atypical,0,Isometric,Thrilling,Thrilling,0,0
Thrilling,0,Isometric,Thrilling,Thrilling,0,0
Tactical,Atypical,Simulation,Thrilling,Thrilling,0,0
Typical,Atypical,Simulation,Thrilling,Thrilling,0,0
Atypical,Atypical,Simulation,Thrilling,Thrilling,0,0
Thrilling,Atypical,Simulation,Thrilling,Thrilling,0,0
Tactical,Explorative,Simulation,Thrilling,Thrilling,0,0
Typical,Explorative,Simulation,Thrilling,Thrilling,0,0
Atypical,Explorative,Simulation,Thrilling,Thrilling,0,0
Thrilling,Explorative,Simulation,Thrilling,Thrilling,0,0
Tactical,Thrilling,Simulation,Thrilling,Thrilling,0,0
Typical,Thrilling,Simulation,Thrilling,Thrilling,0,0
Atypical,Thrilling,Simulation,Thrilling,Thrilling,0,0
Thrilling,Thrilling,Simulation,Thrilling,Thrilling,0,0
Tactical,Tactical,Simulation,Thrilling,Thrilling,0,0
Typical,Tactical,Simulation,Thrilling,Thrilling,0,0
Atypical,Tactical,Simulation,Thrilling,Thrilling,0,0
Thrilling,Tactical,Simulation,Thrilling,Thrilling,0,0
Tactical,Antiheroic,Simulation,Thrilling,Thrilling,0,0
Typical,Antiheroic,Simulation,Thrilling,Thrilling,0,0
Atypical,Antiheroic,Simulation,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,Simulation,Thrilling,Thrilling,0,0
Tactical,Typical,Simulation,Thrilling,Thrilling,0,0
Typical,Typical,Simulation,Thrilling,Thrilling,0,0
Atypical,Typical,Simulation,Thrilling,Thrilling,0,0
Thrilling,Typical,Simulation,Thrilling,Thrilling,0,0
Tactical,0,Simulation,Thrilling,Thrilling,0,0
Typical,0,Simulation,Thrilling,Thrilling,0,0
Atypical,0,Simulation,Thrilling,Thrilling,0,0
Thrilling,0,Simulation,Thrilling,Thrilling,0,0
Tactical,Atypical,Mixed,Thrilling,Thrilling,0,0
Typical,Atypical,Mixed,Thrilling,Thrilling,0,0
Atypical,Atypical,Mixed,Thrilling,Thrilling,0,0
Thrilling,Atypical,Mixed,Thrilling,Thrilling,0,0
Tactical,Explorative,Mixed,Thrilling,Thrilling,0,0
Typical,Explorative,Mixed,Thrilling,Thrilling,0,0
Atypical,Explorative,Mixed,Thrilling,Thrilling,0,0
Thrilling,Explorative,Mixed,Thrilling,Thrilling,0,0
Tactical,Thrilling,Mixed,Thrilling,Thrilling,0,0
Typical,Thrilling,Mixed,Thrilling,Thrilling,0,0
Atypical,Thrilling,Mixed,Thrilling,Thrilling,0,0
Thrilling,Thrilling,Mixed,Thrilling,Thrilling,0,0
Tactical,Tactical,Mixed,Thrilling,Thrilling,0,0
Typical,Tactical,Mixed,Thrilling,Thrilling,0,0
Atypical,Tactical,Mixed,Thrilling,Thrilling,0,0
Thrilling,Tactical,Mixed,Thrilling,Thrilling,0,0
Tactical,Antiheroic,Mixed,Thrilling,Thrilling,0,0
Typical,Antiheroic,Mixed,Thrilling,Thrilling,0,0
Atypical,Antiheroic,Mixed,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,Mixed,Thrilling,Thrilling,0,0
Tactical,Typical,Mixed,Thrilling,Thrilling,0,0
Typical,Typical,Mixed,Thrilling,Thrilling,0,0
Atypical,Typical,Mixed,Thrilling,Thrilling,0,0
Thrilling,Typical,Mixed,Thrilling,Thrilling,0,0
Tactical,0,Mixed,Thrilling,Thrilling,0,0
Typical,0,Mixed,Thrilling,Thrilling,0,0
Atypical,0,Mixed,Thrilling,Thrilling,0,0
Thrilling,0,Mixed,Thrilling,Thrilling,0,0
Tactical,Atypical,Thrilling,Thrilling,Thrilling,0,0
Typical,Atypical,Thrilling,Thrilling,Thrilling,0,0
Atypical,Atypical,Thrilling,Thrilling,Thrilling,0,0
Thrilling,Atypical,Thrilling,Thrilling,Thrilling,0,0
Tactical,Explorative,Thrilling,Thrilling,Thrilling,0,0
Typical,Explorative,Thrilling,Thrilling,Thrilling,0,0
Atypical,Explorative,Thrilling,Thrilling,Thrilling,0,0
Thrilling,Explorative,Thrilling,Thrilling,Thrilling,0,1
Tactical,Thrilling,Thrilling,Thrilling,Thrilling,0,0
Typical,Thrilling,Thrilling,Thrilling,Thrilling,0,0
Atypical,Thrilling,Thrilling,Thrilling,Thrilling,0,0
Thrilling,Thrilling,Thrilling,Thrilling,Thrilling,0,15
Tactical,Tactical,Thrilling,Thrilling,Thrilling,0,0
Typical,Tactical,Thrilling,Thrilling,Thrilling,0,0
Atypical,Tactical,Thrilling,Thrilling,Thrilling,0,0
Thrilling,Tactical,Thrilling,Thrilling,Thrilling,0,1
Tactical,Antiheroic,Thrilling,Thrilling,Thrilling,0,0
Typical,Antiheroic,Thrilling,Thrilling,Thrilling,0,0
Atypical,Antiheroic,Thrilling,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,Thrilling,Thrilling,Thrilling,0,0
Tactical,Typical,Thrilling,Thrilling,Thrilling,0,0
Typical,Typical,Thrilling,Thrilling,Thrilling,0,0
Atypical,Typical,Thrilling,Thrilling,Thrilling,0,0
Thrilling,Typical,Thrilling,Thrilling,Thrilling,0,0
Tactical,0,Thrilling,Thrilling,Thrilling,0,0
Typical,0,Thrilling,Thrilling,Thrilling,0,0
Atypical,0,Thrilling,Thrilling,Thrilling,0,0
Thrilling,0,Thrilling,Thrilling,Thrilling,0,0
Tactical,Atypical,Action,Thrilling,Thrilling,0,0
Typical,Atypical,Action,Thrilling,Thrilling,0,0
Atypical,Atypical,Action,Thrilling,Thrilling,0,0
Thrilling,Atypical,Action,Thrilling,Thrilling,0,0
Tactical,Explorative,Action,Thrilling,Thrilling,0,0
Typical,Explorative,Action,Thrilling,Thrilling,0,0
Atypical,Explorative,Action,Thrilling,Thrilling,0,0
Thrilling,Explorative,Action,Thrilling,Thrilling,0,0
Tactical,Thrilling,Action,Thrilling,Thrilling,0,0
Typical,Thrilling,Action,Thrilling,Thrilling,0,0
Atypical,Thrilling,Action,Thrilling,Thrilling,0,0
Thrilling,Thrilling,Action,Thrilling,Thrilling,0,0
Tactical,Tactical,Action,Thrilling,Thrilling,0,0
Typical,Tactical,Action,Thrilling,Thrilling,0,0
Atypical,Tactical,Action,Thrilling,Thrilling,0,0
Thrilling,Tactical,Action,Thrilling,Thrilling,0,0
Tactical,Antiheroic,Action,Thrilling,Thrilling,0,0
Typical,Antiheroic,Action,Thrilling,Thrilling,0,0
Atypical,Antiheroic,Action,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,Action,Thrilling,Thrilling,0,0
Tactical,Typical,Action,Thrilling,Thrilling,0,0
Typical,Typical,Action,Thrilling,Thrilling,0,0
Atypical,Typical,Action,Thrilling,Thrilling,0,0
Thrilling,Typical,Action,Thrilling,Thrilling,0,0
Tactical,0,Action,Thrilling,Thrilling,0,0
Typical,0,Action,Thrilling,Thrilling,0,0
Atypical,0,Action,Thrilling,Thrilling,0,0
Thrilling,0,Action,Thrilling,Thrilling,0,0
Tactical,Atypical,Maniac,Thrilling,Thrilling,0,0
Typical,Atypical,Maniac,Thrilling,Thrilling,0,0
Atypical,Atypical,Maniac,Thrilling,Thrilling,0,0
Thrilling,Atypical,Maniac,Thrilling,Thrilling,0,0
Tactical,Explorative,Maniac,Thrilling,Thrilling,0,0
Typical,Explorative,Maniac,Thrilling,Thrilling,0,0
Atypical,Explorative,Maniac,Thrilling,Thrilling,0,0
Thrilling,Explorative,Maniac,Thrilling,Thrilling,0,0
Tactical,Thrilling,Maniac,Thrilling,Thrilling,0,0
Typical,Thrilling,Maniac,Thrilling,Thrilling,0,0
Atypical,Thrilling,Maniac,Thrilling,Thrilling,0,0
Thrilling,Thrilling,Maniac,Thrilling,Thrilling,0,0
Tactical,Tactical,Maniac,Thrilling,Thrilling,0,0
Typical,Tactical,Maniac,Thrilling,Thrilling,0,0
Atypical,Tactical,Maniac,Thrilling,Thrilling,0,0
Thrilling,Tactical,Maniac,Thrilling,Thrilling,0,0
Tactical,Antiheroic,Maniac,Thrilling,Thrilling,0,0
Typical,Antiheroic,Maniac,Thrilling,Thrilling,0,0
Atypical,Antiheroic,Maniac,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,Maniac,Thrilling,Thrilling,0,0
Tactical,Typical,Maniac,Thrilling,Thrilling,0,0
Typical,Typical,Maniac,Thrilling,Thrilling,0,0
Atypical,Typical,Maniac,Thrilling,Thrilling,0,0
Thrilling,Typical,Maniac,Thrilling,Thrilling,0,0
Tactical,0,Maniac,Thrilling,Thrilling,0,0
Typical,0,Maniac,Thrilling,Thrilling,0,0
Atypical,0,Maniac,Thrilling,Thrilling,0,0
Thrilling,0,Maniac,Thrilling,Thrilling,0,0
Tactical,Atypical,0,Thrilling,Thrilling,0,0
Typical,Atypical,0,Thrilling,Thrilling,0,0
Atypical,Atypical,0,Thrilling,Thrilling,0,0
Thrilling,Atypical,0,Thrilling,Thrilling,0,0
Tactical,Explorative,0,Thrilling,Thrilling,0,0
Typical,Explorative,0,Thrilling,Thrilling,0,0
Atypical,Explorative,0,Thrilling,Thrilling,0,0
Thrilling,Explorative,0,Thrilling,Thrilling,0,0
Tactical,Thrilling,0,Thrilling,Thrilling,0,0
Typical,Thrilling,0,Thrilling,Thrilling,0,0
Atypical,Thrilling,0,Thrilling,Thrilling,0,0
Thrilling,Thrilling,0,Thrilling,Thrilling,0,0
Tactical,Tactical,0,Thrilling,Thrilling,0,0
Typical,Tactical,0,Thrilling,Thrilling,0,0
Atypical,Tactical,0,Thrilling,Thrilling,0,0
Thrilling,Tactical,0,Thrilling,Thrilling,0,0
Tactical,Antiheroic,0,Thrilling,Thrilling,0,0
Typical,Antiheroic,0,Thrilling,Thrilling,0,0
Atypical,Antiheroic,0,Thrilling,Thrilling,0,0
Thrilling,Antiheroic,0,Thrilling,Thrilling,0,0
Tactical,Typical,0,Thrilling,Thrilling,0,0
Typical,Typical,0,Thrilling,Thrilling,0,0
Atypical,Typical,0,Thrilling,Thrilling,0,0
Thrilling,Typical,0,Thrilling,Thrilling,0,0
Tactical,0,0,Thrilling,Thrilling,0,0
Typical,0,0,Thrilling,Thrilling,0,0
Atypical,0,0,Thrilling,Thrilling,0,0
Thrilling,0,0,Thrilling,Thrilling,0,0
Tactical,Atypical,Isometric,TPS,Thrilling,0,0
Typical,Atypical,Isometric,TPS,Thrilling,0,0
Atypical,Atypical,Isometric,TPS,Thrilling,0,0
Thrilling,Atypical,Isometric,TPS,Thrilling,0,0
Tactical,Explorative,Isometric,TPS,Thrilling,0,0
Typical,Explorative,Isometric,TPS,Thrilling,0,0
Atypical,Explorative,Isometric,TPS,Thrilling,0,0
Thrilling,Explorative,Isometric,TPS,Thrilling,0,0
Tactical,Thrilling,Isometric,TPS,Thrilling,0,0
Typical,Thrilling,Isometric,TPS,Thrilling,0,0
Atypical,Thrilling,Isometric,TPS,Thrilling,0,0
Thrilling,Thrilling,Isometric,TPS,Thrilling,0,0
Tactical,Tactical,Isometric,TPS,Thrilling,0,0
Typical,Tactical,Isometric,TPS,Thrilling,0,0
Atypical,Tactical,Isometric,TPS,Thrilling,0,0
Thrilling,Tactical,Isometric,TPS,Thrilling,0,0
Tactical,Antiheroic,Isometric,TPS,Thrilling,0,0
Typical,Antiheroic,Isometric,TPS,Thrilling,0,0
Atypical,Antiheroic,Isometric,TPS,Thrilling,0,0
Thrilling,Antiheroic,Isometric,TPS,Thrilling,0,0
Tactical,Typical,Isometric,TPS,Thrilling,0,0
Typical,Typical,Isometric,TPS,Thrilling,0,0
Atypical,Typical,Isometric,TPS,Thrilling,0,0
Thrilling,Typical,Isometric,TPS,Thrilling,0,0
Tactical,0,Isometric,TPS,Thrilling,0,0
Typical,0,Isometric,TPS,Thrilling,0,0
Atypical,0,Isometric,TPS,Thrilling,0,0
Thrilling,0,Isometric,TPS,Thrilling,0,0
Tactical,Atypical,Simulation,TPS,Thrilling,0,0
Typical,Atypical,Simulation,TPS,Thrilling,0,0
Atypical,Atypical,Simulation,TPS,Thrilling,0,0
Thrilling,Atypical,Simulation,TPS,Thrilling,0,0
Tactical,Explorative,Simulation,TPS,Thrilling,0,0
Typical,Explorative,Simulation,TPS,Thrilling,0,0
Atypical,Explorative,Simulation,TPS,Thrilling,0,0
Thrilling,Explorative,Simulation,TPS,Thrilling,0,0
Tactical,Thrilling,Simulation,TPS,Thrilling,0,0
Typical,Thrilling,Simulation,TPS,Thrilling,0,0
Atypical,Thrilling,Simulation,TPS,Thrilling,0,0
Thrilling,Thrilling,Simulation,TPS,Thrilling,0,0
Tactical,Tactical,Simulation,TPS,Thrilling,0,0
Typical,Tactical,Simulation,TPS,Thrilling,0,0
Atypical,Tactical,Simulation,TPS,Thrilling,0,0
Thrilling,Tactical,Simulation,TPS,Thrilling,0,0
Tactical,Antiheroic,Simulation,TPS,Thrilling,0,0
Typical,Antiheroic,Simulation,TPS,Thrilling,0,0
Atypical,Antiheroic,Simulation,TPS,Thrilling,0,0
Thrilling,Antiheroic,Simulation,TPS,Thrilling,0,0
Tactical,Typical,Simulation,TPS,Thrilling,0,0
Typical,Typical,Simulation,TPS,Thrilling,0,0
Atypical,Typical,Simulation,TPS,Thrilling,0,0
Thrilling,Typical,Simulation,TPS,Thrilling,0,0
Tactical,0,Simulation,TPS,Thrilling,0,0
Typical,0,Simulation,TPS,Thrilling,0,0
Atypical,0,Simulation,TPS,Thrilling,0,0
Thrilling,0,Simulation,TPS,Thrilling,0,0
Tactical,Atypical,Mixed,TPS,Thrilling,0,0
Typical,Atypical,Mixed,TPS,Thrilling,0,0
Atypical,Atypical,Mixed,TPS,Thrilling,0,0
Thrilling,Atypical,Mixed,TPS,Thrilling,0,0
Tactical,Explorative,Mixed,TPS,Thrilling,0,0
Typical,Explorative,Mixed,TPS,Thrilling,0,0
Atypical,Explorative,Mixed,TPS,Thrilling,0,0
Thrilling,Explorative,Mixed,TPS,Thrilling,0,0
Tactical,Thrilling,Mixed,TPS,Thrilling,0,0
Typical,Thrilling,Mixed,TPS,Thrilling,0,0
Atypical,Thrilling,Mixed,TPS,Thrilling,0,0
Thrilling,Thrilling,Mixed,TPS,Thrilling,0,0
Tactical,Tactical,Mixed,TPS,Thrilling,0,0
Typical,Tactical,Mixed,TPS,Thrilling,0,0
Atypical,Tactical,Mixed,TPS,Thrilling,0,0
Thrilling,Tactical,Mixed,TPS,Thrilling,0,0
Tactical,Antiheroic,Mixed,TPS,Thrilling,0,0
Typical,Antiheroic,Mixed,TPS,Thrilling,0,0
Atypical,Antiheroic,Mixed,TPS,Thrilling,0,0
Thrilling,Antiheroic,Mixed,TPS,Thrilling,0,0
Tactical,Typical,Mixed,TPS,Thrilling,0,0
Typical,Typical,Mixed,TPS,Thrilling,0,0
Atypical,Typical,Mixed,TPS,Thrilling,0,0
Thrilling,Typical,Mixed,TPS,Thrilling,0,0
Tactical,0,Mixed,TPS,Thrilling,0,0
Typical,0,Mixed,TPS,Thrilling,0,0
Atypical,0,Mixed,TPS,Thrilling,0,0
Thrilling,0,Mixed,TPS,Thrilling,0,0
Tactical,Atypical,Thrilling,TPS,Thrilling,0,0
Typical,Atypical,Thrilling,TPS,Thrilling,0,0
Atypical,Atypical,Thrilling,TPS,Thrilling,0,0
Thrilling,Atypical,Thrilling,TPS,Thrilling,0,0
Tactical,Explorative,Thrilling,TPS,Thrilling,0,0
Typical,Explorative,Thrilling,TPS,Thrilling,0,0
Atypical,Explorative,Thrilling,TPS,Thrilling,0,0
Thrilling,Explorative,Thrilling,TPS,Thrilling,0,0
Tactical,Thrilling,Thrilling,TPS,Thrilling,0,0
Typical,Thrilling,Thrilling,TPS,Thrilling,0,0
Atypical,Thrilling,Thrilling,TPS,Thrilling,0,0
Thrilling,Thrilling,Thrilling,TPS,Thrilling,0,0
Tactical,Tactical,Thrilling,TPS,Thrilling,0,0
Typical,Tactical,Thrilling,TPS,Thrilling,0,0
Atypical,Tactical,Thrilling,TPS,Thrilling,0,0
Thrilling,Tactical,Thrilling,TPS,Thrilling,0,0
Tactical,Antiheroic,Thrilling,TPS,Thrilling,0,0
Typical,Antiheroic,Thrilling,TPS,Thrilling,0,0
Atypical,Antiheroic,Thrilling,TPS,Thrilling,0,0
Thrilling,Antiheroic,Thrilling,TPS,Thrilling,0,0
Tactical,Typical,Thrilling,TPS,Thrilling,0,0
Typical,Typical,Thrilling,TPS,Thrilling,0,0
Atypical,Typical,Thrilling,TPS,Thrilling,0,0
Thrilling,Typical,Thrilling,TPS,Thrilling,0,0
Tactical,0,Thrilling,TPS,Thrilling,0,0
Typical,0,Thrilling,TPS,Thrilling,0,0
Atypical,0,Thrilling,TPS,Thrilling,0,0
Thrilling,0,Thrilling,TPS,Thrilling,0,0
Tactical,Atypical,Action,TPS,Thrilling,0,0
Typical,Atypical,Action,TPS,Thrilling,0,0
Atypical,Atypical,Action,TPS,Thrilling,0,0
Thrilling,Atypical,Action,TPS,Thrilling,0,0
Tactical,Explorative,Action,TPS,Thrilling,0,0
Typical,Explorative,Action,TPS,Thrilling,0,0
Atypical,Explorative,Action,TPS,Thrilling,0,0
Thrilling,Explorative,Action,TPS,Thrilling,0,0
Tactical,Thrilling,Action,TPS,Thrilling,0,0
Typical,Thrilling,Action,TPS,Thrilling,0,0
Atypical,Thrilling,Action,TPS,Thrilling,0,0
Thrilling,Thrilling,Action,TPS,Thrilling,0,0
Tactical,Tactical,Action,TPS,Thrilling,0,0
Typical,Tactical,Action,TPS,Thrilling,0,0
Atypical,Tactical,Action,TPS,Thrilling,0,0
Thrilling,Tactical,Action,TPS,Thrilling,0,0
Tactical,Antiheroic,Action,TPS,Thrilling,0,0
Typical,Antiheroic,Action,TPS,Thrilling,0,0
Atypical,Antiheroic,Action,TPS,Thrilling,0,0
Thrilling,Antiheroic,Action,TPS,Thrilling,0,0
Tactical,Typical,Action,TPS,Thrilling,0,0
Typical,Typical,Action,TPS,Thrilling,0,0
Atypical,Typical,Action,TPS,Thrilling,0,0
Thrilling,Typical,Action,TPS,Thrilling,0,0
Tactical,0,Action,TPS,Thrilling,0,0
Typical,0,Action,TPS,Thrilling,0,0
Atypical,0,Action,TPS,Thrilling,0,0
Thrilling,0,Action,TPS,Thrilling,0,0
Tactical,Atypical,Maniac,TPS,Thrilling,0,0
Typical,Atypical,Maniac,TPS,Thrilling,0,0
Atypical,Atypical,Maniac,TPS,Thrilling,0,0
Thrilling,Atypical,Maniac,TPS,Thrilling,0,0
Tactical,Explorative,Maniac,TPS,Thrilling,0,0
Typical,Explorative,Maniac,TPS,Thrilling,0,0
Atypical,Explorative,Maniac,TPS,Thrilling,0,0
Thrilling,Explorative,Maniac,TPS,Thrilling,0,0
Tactical,Thrilling,Maniac,TPS,Thrilling,0,0
Typical,Thrilling,Maniac,TPS,Thrilling,0,0
Atypical,Thrilling,Maniac,TPS,Thrilling,0,0
Thrilling,Thrilling,Maniac,TPS,Thrilling,0,0
Tactical,Tactical,Maniac,TPS,Thrilling,0,0
Typical,Tactical,Maniac,TPS,Thrilling,0,0
Atypical,Tactical,Maniac,TPS,Thrilling,0,0
Thrilling,Tactical,Maniac,TPS,Thrilling,0,0
Tactical,Antiheroic,Maniac,TPS,Thrilling,0,0
Typical,Antiheroic,Maniac,TPS,Thrilling,0,0
Atypical,Antiheroic,Maniac,TPS,Thrilling,0,0
Thrilling,Antiheroic,Maniac,TPS,Thrilling,0,0
Tactical,Typical,Maniac,TPS,Thrilling,0,0
Typical,Typical,Maniac,TPS,Thrilling,0,0
Atypical,Typical,Maniac,TPS,Thrilling,0,0
Thrilling,Typical,Maniac,TPS,Thrilling,0,0
Tactical,0,Maniac,TPS,Thrilling,0,0
Typical,0,Maniac,TPS,Thrilling,0,0
Atypical,0,Maniac,TPS,Thrilling,0,0
Thrilling,0,Maniac,TPS,Thrilling,0,0
Tactical,Atypical,0,TPS,Thrilling,0,0
Typical,Atypical,0,TPS,Thrilling,0,0
Atypical,Atypical,0,TPS,Thrilling,0,0
Thrilling,Atypical,0,TPS,Thrilling,0,0
Tactical,Explorative,0,TPS,Thrilling,0,0
Typical,Explorative,0,TPS,Thrilling,0,0
Atypical,Explorative,0,TPS,Thrilling,0,0
Thrilling,Explorative,0,TPS,Thrilling,0,0
Tactical,Thrilling,0,TPS,Thrilling,0,0
Typical,Thrilling,0,TPS,Thrilling,0,0
Atypical,Thrilling,0,TPS,Thrilling,0,0
Thrilling,Thrilling,0,TPS,Thrilling,0,0
Tactical,Tactical,0,TPS,Thrilling,0,0
Typical,Tactical,0,TPS,Thrilling,0,0
Atypical,Tactical,0,TPS,Thrilling,0,0
Thrilling,Tactical,0,TPS,Thrilling,0,0
Tactical,Antiheroic,0,TPS,Thrilling,0,0
Typical,Antiheroic,0,TPS,Thrilling,0,0
Atypical,Antiheroic,0,TPS,Thrilling,0,0
Thrilling,Antiheroic,0,TPS,Thrilling,0,0
Tactical,Typical,0,TPS,Thrilling,0,0
Typical,Typical,0,TPS,Thrilling,0,0
Atypical,Typical,0,TPS,Thrilling,0,0
Thrilling,Typical,0,TPS,Thrilling,0,0
Tactical,0,0,TPS,Thrilling,0,0
Typical,0,0,TPS,Thrilling,0,0
Atypical,0,0,TPS,Thrilling,0,0
Thrilling,0,0,TPS,Thrilling,0,0
Tactical,Atypical,Isometric,FPS,Thrilling,0,0
Typical,Atypical,Isometric,FPS,Thrilling,0,0
Atypical,Atypical,Isometric,FPS,Thrilling,0,0
Thrilling,Atypical,Isometric,FPS,Thrilling,0,0
Tactical,Explorative,Isometric,FPS,Thrilling,0,0
Typical,Explorative,Isometric,FPS,Thrilling,0,0
Atypical,Explorative,Isometric,FPS,Thrilling,0,0
Thrilling,Explorative,Isometric,FPS,Thrilling,0,0
Tactical,Thrilling,Isometric,FPS,Thrilling,0,0
Typical,Thrilling,Isometric,FPS,Thrilling,0,0
Atypical,Thrilling,Isometric,FPS,Thrilling,0,0
Thrilling,Thrilling,Isometric,FPS,Thrilling,0,0
Tactical,Tactical,Isometric,FPS,Thrilling,0,0
Typical,Tactical,Isometric,FPS,Thrilling,0,0
Atypical,Tactical,Isometric,FPS,Thrilling,0,0
Thrilling,Tactical,Isometric,FPS,Thrilling,0,0
Tactical,Antiheroic,Isometric,FPS,Thrilling,0,0
Typical,Antiheroic,Isometric,FPS,Thrilling,0,0
Atypical,Antiheroic,Isometric,FPS,Thrilling,0,0
Thrilling,Antiheroic,Isometric,FPS,Thrilling,0,0
Tactical,Typical,Isometric,FPS,Thrilling,0,0
Typical,Typical,Isometric,FPS,Thrilling,0,0
Atypical,Typical,Isometric,FPS,Thrilling,0,0
Thrilling,Typical,Isometric,FPS,Thrilling,0,0
Tactical,0,Isometric,FPS,Thrilling,0,0
Typical,0,Isometric,FPS,Thrilling,0,0
Atypical,0,Isometric,FPS,Thrilling,0,0
Thrilling,0,Isometric,FPS,Thrilling,0,0
Tactical,Atypical,Simulation,FPS,Thrilling,0,0
Typical,Atypical,Simulation,FPS,Thrilling,0,0
Atypical,Atypical,Simulation,FPS,Thrilling,0,0
Thrilling,Atypical,Simulation,FPS,Thrilling,0,0
Tactical,Explorative,Simulation,FPS,Thrilling,0,0
Typical,Explorative,Simulation,FPS,Thrilling,0,0
Atypical,Explorative,Simulation,FPS,Thrilling,0,0
Thrilling,Explorative,Simulation,FPS,Thrilling,0,0
Tactical,Thrilling,Simulation,FPS,Thrilling,0,0
Typical,Thrilling,Simulation,FPS,Thrilling,0,0
Atypical,Thrilling,Simulation,FPS,Thrilling,0,0
Thrilling,Thrilling,Simulation,FPS,Thrilling,0,0
Tactical,Tactical,Simulation,FPS,Thrilling,0,0
Typical,Tactical,Simulation,FPS,Thrilling,0,0
Atypical,Tactical,Simulation,FPS,Thrilling,0,0
Thrilling,Tactical,Simulation,FPS,Thrilling,0,0
Tactical,Antiheroic,Simulation,FPS,Thrilling,0,0
Typical,Antiheroic,Simulation,FPS,Thrilling,0,0
Atypical,Antiheroic,Simulation,FPS,Thrilling,0,0
Thrilling,Antiheroic,Simulation,FPS,Thrilling,0,0
Tactical,Typical,Simulation,FPS,Thrilling,0,0
Typical,Typical,Simulation,FPS,Thrilling,0,0
Atypical,Typical,Simulation,FPS,Thrilling,0,0
Thrilling,Typical,Simulation,FPS,Thrilling,0,0
Tactical,0,Simulation,FPS,Thrilling,0,0
Typical,0,Simulation,FPS,Thrilling,0,0
Atypical,0,Simulation,FPS,Thrilling,0,0
Thrilling,0,Simulation,FPS,Thrilling,0,0
Tactical,Atypical,Mixed,FPS,Thrilling,0,0
Typical,Atypical,Mixed,FPS,Thrilling,0,0
Atypical,Atypical,Mixed,FPS,Thrilling,0,0
Thrilling,Atypical,Mixed,FPS,Thrilling,0,0
Tactical,Explorative,Mixed,FPS,Thrilling,0,0
Typical,Explorative,Mixed,FPS,Thrilling,0,0
Atypical,Explorative,Mixed,FPS,Thrilling,0,0
Thrilling,Explorative,Mixed,FPS,Thrilling,0,0
Tactical,Thrilling,Mixed,FPS,Thrilling,0,0
Typical,Thrilling,Mixed,FPS,Thrilling,0,0
Atypical,Thrilling,Mixed,FPS,Thrilling,0,0
Thrilling,Thrilling,Mixed,FPS,Thrilling,0,0
Tactical,Tactical,Mixed,FPS,Thrilling,0,0
Typical,Tactical,Mixed,FPS,Thrilling,0,0
Atypical,Tactical,Mixed,FPS,Thrilling,0,0
Thrilling,Tactical,Mixed,FPS,Thrilling,0,0
Tactical,Antiheroic,Mixed,FPS,Thrilling,0,0
Typical,Antiheroic,Mixed,FPS,Thrilling,0,0
Atypical,Antiheroic,Mixed,FPS,Thrilling,0,0
Thrilling,Antiheroic,Mixed,FPS,Thrilling,0,0
Tactical,Typical,Mixed,FPS,Thrilling,0,0
Typical,Typical,Mixed,FPS,Thrilling,0,0
Atypical,Typical,Mixed,FPS,Thrilling,0,0
Thrilling,Typical,Mixed,FPS,Thrilling,0,0
Tactical,0,Mixed,FPS,Thrilling,0,0
Typical,0,Mixed,FPS,Thrilling,0,0
Atypical,0,Mixed,FPS,Thrilling,0,0
Thrilling,0,Mixed,FPS,Thrilling,0,0
Tactical,Atypical,Thrilling,FPS,Thrilling,0,0
Typical,Atypical,Thrilling,FPS,Thrilling,0,0
Atypical,Atypical,Thrilling,FPS,Thrilling,0,0
Thrilling,Atypical,Thrilling,FPS,Thrilling,0,0
Tactical,Explorative,Thrilling,FPS,Thrilling,0,0
Typical,Explorative,Thrilling,FPS,Thrilling,0,0
Atypical,Explorative,Thrilling,FPS,Thrilling,0,0
Thrilling,Explorative,Thrilling,FPS,Thrilling,0,0
Tactical,Thrilling,Thrilling,FPS,Thrilling,0,0
Typical,Thrilling,Thrilling,FPS,Thrilling,0,0
